project_id,project_name,treatment,site,burn_name,burn_year,ecoregion_name_l2,latitude,longitude,accuracy_horizontal,elevation,accuracy_vertical,slope,aspect,moisture,stand_density,stand_basal_area,prop_black_spruce,stand_age,stand_origin,ag_biomass_prefire,ag_c_prefire,ag_biomass_combusted,ag_c_combusted,prefire_sol,mean_residual_org_layer_depth,burn_depth,prop_sol_combusted,residual_sol_c,bg_c_prefire,bg_c_combusted,prop_sol_c_combusted,total_c_pool_prefire,prop_prefire_bg_c,total_c_combusted,prop_total_bg_c_combusted,prop_total_prefire_c_combusted,dob,precipitation,temperature,relative_humidity,wind_speed,drought_code,drought_moisture_code,fine_fuel_moisture_code,initial_spread_index,buildup_index,fire_weather_index,daily_severity_rank
BR_AK1.sf.14,AK_Rogers,burn,AK_Rogers_P006,Gilles Creek,2010,Alaska Boreal Interior,64.3379,-145.6912,-9999,371.2769775,-9999,1.86,172.4,3,0.35,17.61,1,-9999,Unknown,3720.378,1674.17,1524.107,685.848,26.9,8.62,18.3,0.68,1565,3694.6,2129.7,0.576,5368.8,0.688,2815.5,0.756,0.524,147.9,5.89E-01,19.65,49.9,4.78,59.03,20.38,83.91,2.31,21.87,3.932,0.307
BR_AK1.sf.15,AK_Rogers,burn,AK_Rogers_P007,Gilles Creek,2010,Alaska Boreal Interior,64.3367,-145.6981,-9999,364.1183777,-9999,1.46,205,3,0.22,35.04,0.308,-9999,Unknown,11931.489,5369.17,1853.484,834.068,14.8,2.88,11.9,0.805,1279.9,3605.6,2325.8,0.645,8974.8,0.402,3159.8,0.736,0.352,148.5,9.72E-02,18.33,54.87,6.84,64.73,22.69,85.56,3.21,24.18,5.901,0.6297
BR_AK1.sf.16,AK_Rogers,burn,AK_Rogers_P008,Gilles Creek,2010,Alaska Boreal Interior,64.3363,-145.7046,-9999,360.3294678,-9999,1.17,165.5,3,0.23,15.06,0.714,-9999,Unknown,4316.933,1942.62,1234.038,555.317,20.8,3.86,16.9,0.815,1379.7,3061.6,1681.9,0.549,5004.2,0.612,2237.2,0.752,0.447,148.5,9.72E-02,18.33,54.87,6.84,64.73,22.69,85.56,3.21,24.18,5.901,0.6297
BR_AK1.sf.17,AK_Rogers,burn,AK_Rogers_P009,Gilles Creek,2010,Alaska Boreal Interior,64.3357,-145.7263,-9999,365.2843018,-9999,1.89,152.1,3,0.37,21.33,0.818,-9999,Unknown,6081.6,2736.72,1745.869,785.641,26.5,4.2,22.3,0.841,1635.8,4141,2505.2,0.605,6877.7,0.602,3290.8,0.761,0.478,147.9,5.89E-01,19.65,49.9,4.78,59.03,20.38,83.91,2.31,21.87,3.932,0.307
BR_AK1.sf.18,AK_Rogers,burn,AK_Rogers_P010,Gilles Creek,2010,Alaska Boreal Interior,64.3345,-145.7304,-9999,362.7385559,-9999,1.56,138.5,3,0.67,33.19,0.95,-9999,Unknown,8502.6,3826.17,2522.844,1135.28,28.2,7.68,20.6,0.728,2191.4,4291.6,2100.2,0.489,8117.8,0.529,3235.5,0.649,0.399,147.9,5.89E-01,19.65,49.9,4.78,59.03,20.38,83.91,2.31,21.87,3.932,0.307
BR_AK1.sf.19,AK_Rogers,burn,AK_Rogers_P011,Gilles Creek,2010,Alaska Boreal Interior,64.3358,-145.7373,-9999,370.3520203,-9999,2.47,160.5,3,0.82,24.5,1,-9999,Unknown,5166.511,2324.93,1800.213,810.096,30.7,5.44,25.3,0.823,1762.8,4940.1,3177.3,0.643,7265,0.68,3987.3,0.797,0.549,147.9,5.89E-01,19.65,49.9,4.78,59.03,20.38,83.91,2.31,21.87,3.932,0.307
BR_AK1.sf.20,AK_Rogers,burn,AK_Rogers_P012,Gilles Creek,2010,Alaska Boreal Interior,64.3299,-145.7329,-9999,354.7158203,-9999,0.86,152.4,3,0.37,17.12,0.909,-9999,Unknown,4595.756,2068.09,1528.689,687.91,29.9,6.01,23.9,0.799,2052.6,4797.7,2745.1,0.572,6865.8,0.699,3433,0.8,0.5,148.5,9.72E-02,18.33,54.87,6.84,64.73,22.69,85.56,3.21,24.18,5.901,0.6297
BR_AK1.sf.21,AK_Rogers,burn,AK_Rogers_P013,Gilles Creek,2010,Alaska Boreal Interior,64.3296,-145.7274,-9999,349.5077209,-9999,3.53,87.3,3,0.25,45.04,0,-9999,Unknown,20300.622,9135.28,3854,1734.3,17.6,7.57,10,0.57,922.3,3469,2546.7,0.734,12604.2,0.275,4281,0.595,0.34,148.5,9.72E-02,18.33,54.87,6.84,64.73,22.69,85.56,3.21,24.18,5.901,0.6297
BR_AK1.sf.22,AK_Rogers,burn,AK_Rogers_P014,Gilles Creek,2010,Alaska Boreal Interior,64.3345,-145.7616,-9999,373.0708313,-9999,5.12,92.3,2,0.93,28.02,1,-9999,Unknown,5914.733,2661.63,731.94,329.373,16,3.98,12.1,0.752,2524.9,4117.1,1592.2,0.387,6778.7,0.607,1921.6,0.829,0.283,151.1,5.15E-01,18.51,60.09,3.13,83.2,30.94,87.17,3.35,32.07,7.3,0.9175
BR_AK1.sf.23,AK_Rogers,burn,AK_Rogers_P015,Gilles Creek,2010,Alaska Boreal Interior,64.335,-145.7632,-9999,379.880127,-9999,3.5,102.3,3,0.82,23.24,1,-9999,Unknown,4922.178,2214.98,274.047,123.321,23.2,14.22,9,0.388,3279.6,4130,850.5,0.206,6345,0.651,973.8,0.873,0.153,151.1,5.15E-01,18.51,60.09,3.13,83.2,30.94,87.17,3.35,32.07,7.3,0.9175
BR_AK1.sf.24,AK_Rogers,burn,AK_Rogers_P016,Gilles Creek,2010,Alaska Boreal Interior,64.3311,-145.7511,-9999,358.6536255,-9999,1.31,147.5,3,0.72,19.94,0.977,-9999,Unknown,4915.044,2211.77,1614.6,726.57,22,4.67,17.3,0.788,1384.6,3257,1872.4,0.575,5468.8,0.596,2599,0.72,0.475,148.9,9.72E-02,18.33,54.87,6.84,64.73,22.69,85.56,3.21,24.18,5.901,0.6297
BR_AK1.sf.25,AK_Rogers,burn,AK_Rogers_P017,Gilles Creek,2010,Alaska Boreal Interior,64.3289,-145.7531,-9999,352.57901,-9999,1.7,240.5,3,0.57,24.96,0.882,-9999,Unknown,7027.644,3162.44,2115.536,951.991,26.7,8.15,18.5,0.694,2683.2,4007,1323.8,0.33,7169.4,0.559,2275.8,0.582,0.317,151.5,5.15E-01,18.51,60.09,3.13,83.2,30.94,87.17,3.35,32.07,7.3,0.9175
BR_AK1.sf.26,AK_Rogers,burn,AK_Rogers_P018,Gilles Creek,2010,Alaska Boreal Interior,64.3285,-145.7625,-9999,361.150116,-9999,2.78,165.6,4,0.73,30.92,0.909,-9999,Unknown,8275.778,3724.1,925.842,416.629,23.5,10.76,12.8,0.543,2565.1,4358.3,1793.2,0.411,8082.4,0.539,2209.8,0.811,0.273,148.5,9.72E-02,18.33,54.87,6.84,64.73,22.69,85.56,3.21,24.18,5.901,0.6297
BR_AK1.sf.27,AK_Rogers,burn,AK_Rogers_P019,Gilles Creek,2010,Alaska Boreal Interior,64.3321,-145.716,-9999,352.3781738,-9999,1.35,187.5,4,0.6,24.31,1,-9999,Unknown,5110.133,2299.56,1870.969,841.936,23.2,5.85,17.4,0.748,1438.7,3341.1,1902.5,0.569,5640.7,0.592,2744.4,0.693,0.487,148.5,9.72E-02,18.33,54.87,6.84,64.73,22.69,85.56,3.21,24.18,5.901,0.6297
BR_AK1.sf.28,AK_Rogers,burn,AK_Rogers_P020,Gilles Creek,2010,Alaska Boreal Interior,64.3321,-145.7117,-9999,352.3455811,-9999,1.06,154.2,3,0.18,20.36,0.818,-9999,Unknown,6671.022,3001.96,1771.376,797.119,16.8,5.47,11.3,0.675,821,2243.1,1422.1,0.634,5245.1,0.428,2219.2,0.641,0.423,148.1,9.72E-02,18.33,54.87,6.84,64.73,22.69,85.56,3.21,24.18,5.901,0.6297
BR_AK1.sf.29,AK_Rogers,burn,AK_Rogers_P021,Gilles Creek,2010,Alaska Boreal Interior,64.3317,-145.7073,-9999,352.5000916,-9999,0.41,216.5,3,0.15,60.09,0,-9999,Unknown,28274.889,12723.7,1495.658,673.046,15.2,5.87,9.3,0.613,371.7,3368.4,2996.6,0.89,16092.1,0.209,3669.7,0.817,0.228,148.5,9.72E-02,18.33,54.87,6.84,64.73,22.69,85.56,3.21,24.18,5.901,0.6297
BR_AK1.sf.30,AK_Rogers,burn,AK_Rogers_P022,Gilles Creek,2010,Alaska Boreal Interior,64.3353,-145.7112,-9999,358.4282227,-9999,0.98,171.9,3,0.53,27.52,1,-9999,Unknown,5838.222,2627.2,2138.16,962.172,23.4,7.01,16.4,0.701,968.9,3139.9,2171,0.691,5767.1,0.544,3133.2,0.693,0.543,148.1,9.72E-02,18.33,54.87,6.84,64.73,22.69,85.56,3.21,24.18,5.901,0.6297
BDG.sf.1,CAN_deGroot,burn,BW-01-01,NA,2003,Softwood Shield,55.8133,-97.7563,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,20.5,14.3,6.2,0.304,7594,8955.5,1361.5,0.152,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
BDG.sf.2,CAN_deGroot,burn,BW-03-01,NA,2003,Softwood Shield,55.8753,-97.7068,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,17.5,12.11,5.4,0.308,4516.7,6248.3,1731.6,0.277,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
BDG.sf.3,CAN_deGroot,burn,BW-06-01,NA,2003,Softwood Shield,55.8023,-97.751,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,13.5,8.35,5.2,0.382,4679.1,6819.4,2140.3,0.314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
BDG.sf.4,CAN_deGroot,burn,BW-07-01,NA,2003,Softwood Shield,55.8306,-97.7054,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,17.8,9.82,7.9,0.447,4330.1,6865.9,2535.8,0.369,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
BDG.sf.5,CAN_deGroot,burn,DC-03-01,NA,2004,Boreal Cordillera,64.0002,-138.4187,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,8.1,6.51,1.6,0.199,5954.8,6381.3,426.5,0.067,-9999,-9999,-9999,-9999,-9999,191.1,8.66E-01,13.93,56.49,7.96,259.78,55.32,77.59,1.36,72.21,5.368,0.5325
BDG.sf.6,CAN_deGroot,burn,DC-06-01,NA,2004,Boreal Cordillera,64.1021,-138.5294,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,7.6,4.84,2.8,0.364,4978.7,5594.7,616,0.11,-9999,-9999,-9999,-9999,-9999,187.5,5.92E-01,17.54,51.11,12.96,224.49,52.18,86.14,4.75,66.01,14.882,3.2371
BDG.sf.7,CAN_deGroot,burn,DC-07-01,NA,2004,Boreal Cordillera,64.0792,-138.5214,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,30.3,9.89,20.4,0.673,5371,9879.4,4508.3,0.456,-9999,-9999,-9999,-9999,-9999,187.5,5.92E-01,17.54,51.11,12.96,224.49,52.18,86.14,4.75,66.01,14.882,3.2371
BDG.sf.8,CAN_deGroot,burn,DC-09-01,NA,2004,Boreal Cordillera,63.9933,-138.4653,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,9.2,3.26,5.9,0.644,3159.9,8346.8,5186.9,0.621,-9999,-9999,-9999,-9999,-9999,194.5,3.23E-01,19.97,55.53,10.58,270.07,62.25,84.6,3.4,78.99,12.716,2.4505
BDG.sf.9,CAN_deGroot,burn,DC-11-01,NA,2004,Boreal Cordillera,64.045,-138.5262,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,9.5,3.31,6.2,0.652,2632.8,6034.3,3401.5,0.564,-9999,-9999,-9999,-9999,-9999,181.9,7.99E-06,19.86,48.08,15.68,182.28,39.98,86.12,5.43,51.64,14.401,3.0544
BDG.sf.10,CAN_deGroot,burn,DC-12-01,NA,2004,Boreal Cordillera,64.048,-138.5262,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,11.9,1.69,10.2,0.858,4203.6,8604.8,4401.2,0.511,-9999,-9999,-9999,-9999,-9999,181.9,7.99E-06,19.86,48.08,15.68,182.28,39.98,86.12,5.43,51.64,14.401,3.0544
BDG.sf.11,CAN_deGroot,burn,DC-13-01,NA,2004,Boreal Cordillera,64.0447,-138.5208,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,12.2,2.93,9.2,0.759,339.5,7359.8,7020.3,0.954,-9999,-9999,-9999,-9999,-9999,181.9,7.99E-06,19.86,48.08,15.68,182.28,39.98,86.12,5.43,51.64,14.401,3.0544
BDG.sf.12,CAN_deGroot,burn,DC-16-01,NA,2004,Boreal Cordillera,64.002,-138.469,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,8.8,2.68,6.1,0.696,756.4,5311.6,4555.3,0.858,-9999,-9999,-9999,-9999,-9999,190.9,1.42E+00,14.01,70.32,13.04,243.58,55.76,73.94,1.4,70.93,5.45,0.5471
BDG.sf.13,CAN_deGroot,burn,DC-17-01,NA,2004,Boreal Cordillera,64.093,-138.5197,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,26.9,16.69,10.2,0.379,9949.6,13849.8,3900.2,0.282,-9999,-9999,-9999,-9999,-9999,186.5,4.14E-02,19.62,52.78,15.67,217.63,50.04,86.49,5.71,63.55,16.771,3.9998
BDG.sf.14,CAN_deGroot,burn,DC-17-01,NA,2004,Boreal Cordillera,64.093,-138.5197,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,26.9,14.42,12.4,0.463,8856.8,13849.8,4993.1,0.361,-9999,-9999,-9999,-9999,-9999,186.5,4.14E-02,19.62,52.78,15.67,217.63,50.04,86.49,5.71,63.55,16.771,3.9998
BDG.sf.15,CAN_deGroot,burn,DC-18-01,NA,2004,Boreal Cordillera,64.0938,-138.5222,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,14,2.53,11.5,0.82,1975.4,7648.1,5672.7,0.742,-9999,-9999,-9999,-9999,-9999,186.5,4.14E-02,19.62,52.78,15.67,217.63,50.04,86.49,5.71,63.55,16.771,3.9998
BDG.sf.16,CAN_deGroot,burn,DC-19-01,NA,2004,Boreal Cordillera,64.1037,-138.5289,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,21.1,2.45,18.6,0.884,4231.4,10891.8,6660.4,0.612,-9999,-9999,-9999,-9999,-9999,187.5,5.92E-01,17.54,51.11,12.96,224.49,52.18,86.14,4.75,66.01,14.882,3.2371
BDG.sf.17,CAN_deGroot,burn,DC-22-01,NA,2004,Boreal Cordillera,64.1119,-138.5256,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,25.6,7.34,18.2,0.713,4858.7,10006.3,5147.6,0.514,-9999,-9999,-9999,-9999,-9999,187.5,5.92E-01,17.54,51.11,12.96,224.49,52.18,86.14,4.75,66.01,14.882,3.2371
BDG.sf.18,CAN_deGroot,burn,DC-25-01,NA,2004,Boreal Cordillera,64.0156,-138.3926,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,8.5,6.5,2,0.237,8374,9290.5,916.5,0.099,-9999,-9999,-9999,-9999,-9999,188.9,5.05E-01,14.08,64.19,21.56,241.02,54.16,85.66,6.85,69.36,20.083,5.5028
BDG.sf.19,CAN_deGroot,burn,DC-26-01,NA,2004,Boreal Cordillera,64.0156,-138.39,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,5.2,1.4,3.8,0.732,1855.3,3141.3,1286,0.409,-9999,-9999,-9999,-9999,-9999,188.9,5.05E-01,14.08,64.19,21.56,241.02,54.16,85.66,6.85,69.36,20.083,5.5028
BDG.sf.20,CAN_deGroot,burn,FS-01-01,NA,2004,Taiga Plains,60.341,-114.1651,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,9.1,2.66,6.4,0.707,-254.4,5195.9,5450.2,1.049,-9999,-9999,-9999,-9999,-9999,205.5,1.02E-05,28.67,35.92,10.19,402.38,172.23,92.8,10.66,172.09,39.561,18.2696
BDG.sf.21,CAN_deGroot,burn,FS-02-01,NA,2004,Taiga Plains,60.3387,-114.162,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,6,1.91,4.1,0.682,412.2,3396,2983.8,0.879,-9999,-9999,-9999,-9999,-9999,205.5,1.02E-05,28.67,35.92,10.19,402.38,172.23,92.8,10.66,172.09,39.561,18.2696
BDG.sf.22,CAN_deGroot,burn,FS-03-01,NA,2004,Taiga Plains,60.3357,-114.1571,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,5.8,2.07,3.8,0.645,2415.5,4132.4,1716.9,0.415,-9999,-9999,-9999,-9999,-9999,205.5,1.02E-05,28.67,35.92,10.19,402.38,172.23,92.8,10.66,172.09,39.561,18.2696
BDG.sf.23,CAN_deGroot,burn,FS-06-01,NA,2004,Taiga Plains,60.2151,-113.7953,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,10.8,3.81,7,0.648,1813.7,4522.7,2709,0.599,-9999,-9999,-9999,-9999,-9999,216.9,5.83E-08,24.65,33.77,9.1,361.4,43.78,90.92,7.73,67.2,21.565,6.2418
BDG.sf.24,CAN_deGroot,burn,FS-12-01,NA,2004,Taiga Plains,60.3314,-114.1512,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,5.5,1.8,3.7,0.67,837.1,3249.2,2412.1,0.742,-9999,-9999,-9999,-9999,-9999,199.5,8.24E-03,30.18,32.79,5.13,355.32,151.98,92.63,8.07,151.86,31.998,12.5499
BDG.sf.25,CAN_deGroot,burn,FS-13-01,NA,2004,Taiga Plains,60.2605,-113.9593,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,11.6,3.83,7.7,0.669,1538.2,3318.4,1780.2,0.536,-9999,-9999,-9999,-9999,-9999,196.1,8.10E-07,25.95,27.98,4.03,334,141.34,92.53,7.52,141.25,29.868,11.1091
BDG.sf.26,CAN_deGroot,burn,FS-14-01,NA,2004,Taiga Plains,60.2893,-114.0674,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,7.3,2.36,4.9,0.677,1733.6,3853.2,2119.6,0.55,-9999,-9999,-9999,-9999,-9999,199.5,8.24E-03,30.18,32.79,5.13,355.32,151.98,92.63,8.07,151.86,31.998,12.5499
BDG.sf.27,CAN_deGroot,burn,FS-15-01,NA,2004,Taiga Plains,60.3264,-114.1411,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,10.1,3.08,7.1,0.696,1950.3,4613.8,2663.5,0.577,-9999,-9999,-9999,-9999,-9999,198.5,5.89E-03,28.03,33.24,4.46,346.19,147.04,92.58,7.75,146.94,30.847,11.7621
BDG.sf.28,CAN_deGroot,burn,FS-16-01,NA,2004,Taiga Plains,60.334,-114.1539,11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,6,2.09,3.9,0.65,1877.2,2697.2,820,0.304,-9999,-9999,-9999,-9999,-9999,205.5,1.02E-05,28.67,35.92,10.19,402.38,172.23,92.8,10.66,172.09,39.561,18.2696
BDG.sf.29,CAN_deGroot,burn,FS-17-01,NA,2004,Taiga Plains,60.333,-114.1531,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,7.3,2.22,5.1,0.698,1231.8,2612.6,1380.8,0.529,-9999,-9999,-9999,-9999,-9999,199.5,8.24E-03,30.18,32.79,5.13,355.32,151.98,92.63,8.07,151.86,31.998,12.5499
BDG.sf.30,CAN_deGroot,burn,FS-18-01,NA,2004,Taiga Plains,60.2914,-114.0743,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,7.2,2.73,4.5,0.623,1814,2767.6,953.6,0.345,-9999,-9999,-9999,-9999,-9999,197.5,1.59E-04,27.96,33.34,5.24,337.44,142.47,92.53,8.01,142.39,31.225,12.0182
BDG.sf.31,CAN_deGroot,burn,FS-21-01,NA,2004,Taiga Plains,60.3302,-114.1492,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,8.5,5.19,3.3,0.391,2876.3,4561.1,1684.7,0.369,-9999,-9999,-9999,-9999,-9999,199.5,8.24E-03,30.18,32.79,5.13,355.32,151.98,92.63,8.07,151.86,31.998,12.5499
BDG.sf.32,CAN_deGroot,burn,GL-01-02,NA,2003,Boreal Plains,54.678,-107.817,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,8.3,2.86,5.4,0.654,-421.8,3800.5,4222.3,1.111,-9999,-9999,-9999,-9999,-9999,213.9,5.86E-10,28.38,28.45,12.3,325.58,69.59,92.84,11.92,90.71,33.806,13.8323
BDG.sf.33,CAN_deGroot,burn,GL-04-02,NA,2003,Boreal Plains,54.766,-107.9238,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,8.6,1.93,6.7,0.776,-924,4476,5400,1.206,-9999,-9999,-9999,-9999,-9999,215.5,2.60E-03,27.93,25.58,9.44,329.18,97.05,93.41,11.18,111.74,35.652,15.1967
BDG.sf.34,CAN_deGroot,burn,GL-05-01,NA,2003,Boreal Plains,54.7632,-107.894,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,3.1,0.86,2.2,0.721,315,1206.6,891.7,0.739,-9999,-9999,-9999,-9999,-9999,215.5,2.60E-03,27.93,25.58,9.44,329.18,97.05,93.41,11.18,111.74,35.652,15.1967
BDG.sf.35,CAN_deGroot,burn,GL-06-02,NA,2003,Boreal Plains,54.7246,-107.8932,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,8.5,3.57,4.9,0.579,839.3,4186.1,3346.7,0.799,-9999,-9999,-9999,-9999,-9999,214.5,8.99E-07,29.38,25.22,18.65,333.87,74.29,93.68,18.46,95.47,45.973,23.8344
BDG.sf.36,CAN_deGroot,burn,GL-11-01,NA,2003,Boreal Plains,54.714,-107.8141,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,12.2,3,9.2,0.755,2126.6,4719.5,2593,0.549,-9999,-9999,-9999,-9999,-9999,213.9,5.86E-10,28.38,28.45,12.3,325.58,69.59,92.84,11.92,90.71,33.806,13.8323
BDG.sf.37,CAN_deGroot,burn,GL-12-01,NA,2003,Boreal Plains,54.7311,-107.8175,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,5.8,0.5,5.3,0.914,-1800.7,2213,4013.7,1.814,-9999,-9999,-9999,-9999,-9999,214.5,8.99E-07,29.38,25.22,18.65,333.87,74.29,93.68,18.46,95.47,45.973,23.8344
BDG.sf.38,CAN_deGroot,burn,GL-14-01,NA,2003,Boreal Plains,54.6392,-107.8146,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Fire,-9999,-9999,-9999,-9999,12.7,3.98,8.8,0.688,2893.3,4289.6,1396.4,0.326,-9999,-9999,-9999,-9999,-9999,210.6,3.61E-02,26.18,31.68,16.79,300.25,56.29,92.07,13.41,76.65,33.664,13.7297
Hoy_AK.sf.46,Hoy_AK,Control,Hoy_AK_BD69U1,unburned,1969,Alaska Boreal Interior,65.0968,-150.2753,-9999,140,-9999,0,-1,4,-9999,-9999,1,41,fire,-9999,-9999,-9999,-9999,-9999,17.39,-9999,-9999,-9999,4322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
Hoy_AK.sf.1,Hoy_AK,burn,Hoy_AK_CKB01,Chicken ,2004,Boreal Cordillera,63.8406,-142.2169,-9999,755,-9999,10,270,2,-9999,-9999,1,38,fire,-9999,-9999,-9999,-9999,16,5.52,10.5,0.655,1250,2920,1670,0.572,-9999,-9999,-9999,-9999,-9999,226.1,1.27E+00,17.37,72.93,7.7,398.26,22.23,72.69,1.01,39.01,2.264,0.1156
Hoy_AK.sf.2,Hoy_AK,burn,Hoy_AK_CKB02,Chicken ,2004,Boreal Cordillera,63.8408,-142.2209,-9999,734,-9999,7,270,2,-9999,-9999,1,38,fire,-9999,-9999,-9999,-9999,12.7,2.02,10.7,0.841,360,2050,1690,0.824,-9999,-9999,-9999,-9999,-9999,226.1,1.27E+00,17.37,72.93,7.7,398.26,22.23,72.69,1.01,39.01,2.264,0.1156
Hoy_AK.sf.3,Hoy_AK,burn,Hoy_AK_CKB03,Chicken ,2004,Boreal Cordillera,63.8412,-142.2253,-9999,703,-9999,4,270,3,-9999,-9999,1,38,fire,-9999,-9999,-9999,-9999,14.1,5.05,9.1,0.643,1482,3152,1670,0.53,-9999,-9999,-9999,-9999,-9999,226.9,1.27E+00,17.37,72.93,7.7,398.26,22.23,72.69,1.01,39.01,2.264,0.1156
Hoy_AK.sf.4,Hoy_AK,burn,Hoy_AK_CKB04,Chicken ,2004,Boreal Cordillera,63.8263,-142.212,-9999,746,-9999,15,225,2,-9999,-9999,1,38,fire,-9999,-9999,-9999,-9999,13.6,1.02,12.6,0.925,140,2290,2150,0.939,-9999,-9999,-9999,-9999,-9999,222.9,4.07E-01,21.72,55.33,1.77,373.67,18.2,87,3.05,32.46,6.754,0.7996
Hoy_AK.sf.5,Hoy_AK,burn,Hoy_AK_CKB05,Chicken ,2004,Boreal Cordillera,63.8855,-142.2349,-9999,578,-9999,0,-1,4,-9999,-9999,1,38,fire,-9999,-9999,-9999,-9999,13.8,6.4,7.4,0.536,2,3042,3040,0.999,-9999,-9999,-9999,-9999,-9999,195.5,3.56E-01,26.17,46.18,2.28,272.84,24.47,87.38,3.3,39.98,8.258,1.1413
